,Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
41,Cote d'Ivoire,CIV,-0.26578946227594713,-2.154012490773056,-2.7305264744190083,-4.7258665863068074,3.1850382257539707,0.9960655648547885,2.8155785925232664,1.1014297679347749,4.782665978767199,3.6033215666705303,6.848049399070135,-5.370447240005788,7.62041176451649,10.760213131125582,9.371999942403747,7.194949427281912,7.172759639563324,7.410762425925043,4.843146058891776,6.721371675849781,0.6997285934942283,7.063329102052322,6.217850912710702,6.199999999987,
42,Cameroon,CMR,3.8324177943061386,4.324261192215488,4.4770268336915535,5.453153688813472,7.048862818583743,2.228270209241174,3.8095832756613675,4.327589009728712,2.8476778892105017,2.5792517773875403,2.899024721220144,3.3792112850604497,4.625978722095709,4.995529161307829,5.719818145091978,5.666952987039323,4.535794236788007,3.541176549260072,3.955514238920486,3.475059981949812,0.25993291590711465,3.338857471795052,3.736784005641198,3.2483449782387623,
43,"Congo, Dem. Rep.",COD,-6.910927316521011,-2.1001730248884627,2.9477651835976673,5.577822311444237,6.73837393324294,6.135151155489723,5.320979565489978,6.259477764373969,6.225894268691931,2.8550640101148446,7.107976575813922,6.874670890016304,7.0868989467194154,8.481956636087546,9.470288099310096,6.916167119225605,2.399398911334515,3.726947658830099,5.821121099690245,4.38452887429834,1.735422766814935,6.200154010759462,8.924447625631089,8.560862509040888,
44,"Congo, Rep.",COG,7.575980395264196,3.8026018991356096,4.5818700610888925,0.8132640763037813,3.4766316211808856,7.755758978066481,7.986238363342906,-6.613994804410012,6.306375955852587,11.637288861575755,9.931265430955776,2.205919362867178,9.947153142575644,-0.7124344518764474,6.646065409284475,0.4151930612937633,-8.685243439137864,-5.594773719155469,-2.3043178012584207,1.1244739197652933,-6.267772279632254,1.0150703699090826,1.4753561324713331,1.90686426346754,
45,Colombia,COL,2.9248614817677776,1.6778983078757932,2.5039804665965875,3.9182719032251327,5.333022067599046,4.828761107737407,6.716868698444017,6.738194690909751,3.2834461861654063,1.1396486454806194,4.494658970709224,6.947891981735552,3.9126357671611487,5.133993519956718,4.499030001109716,2.955901375275232,2.0873825016279426,1.3593608678874602,2.5643242827770365,3.1868553924553282,-7.1859141376085915,10.801198190487838,7.288883886551403,0.6104095657915423,
46,Comoros,COM,10.847878616072038,2.332907101828738,2.3249448613998,2.1038716355304956,1.919659807122784,2.8375478698833234,2.6469554759411977,0.8000423489553867,3.964611188718152,3.2407407282682925,3.777766749822547,4.143506694759097,3.1684098690874833,4.466247314781796,2.106657589424742,1.1473507610891431,3.3204465624002637,3.81576287682401,3.6424511379731968,1.7607802392317637,-0.19555682714978673,2.000161989337613,2.6030103192784253,2.9956745717596647,
47,Cabo Verde,CPV,14.284868845091879,2.2316545452889756,5.250891169602113,4.17625932578332,10.197072633926041,6.912457957202008,7.983750447950484,15.17068797355168,7.039011295651278,-1.5035867238567846,1.8364191498997826,3.9247182133828318,1.0836484837616638,0.6321367273851308,0.6966668401185814,0.9360265078088332,4.280714826623708,4.551314810297399,3.706964583108416,6.9478263405185885,-20.80527589907352,7.033530106945136,15.843675684641951,5.475435916491733,
48,Costa Rica,CRI,3.8687180895364435,3.4911698943400467,3.4168763904106356,4.317179866362238,4.424599596545036,3.976666368180261,7.326695432506696,8.215131983487154,4.738174877540217,-0.8734559427877855,5.360343526341111,4.4031592397043084,4.882592410257388,2.4947661120995406,3.542109877659769,3.6520809680288266,4.204323251758993,4.157698962760904,2.615904404337897,2.417511817625126,-4.273354321614619,7.9357622474314695,4.5514917795839835,5.111921832245983,
49,Caribbean small states,CSS,3.6783457640229074,1.2137873208074552,2.1240341809153165,1.8577706708248485,2.7919531548691054,3.295455696116605,4.492297406625937,3.275705232473854,0.5388455748516208,-2.651068829572509,0.9116184088271808,1.6737893201797647,2.2633262676231993,0.0949979161462835,1.755561270154388,0.2137654796380275,0.3940208944898558,1.8631559735156031,2.7789889270091663,1.0550879017250878,-9.602316206408418,10.442955818400804,23.067603799089966,12.557634649781392,
50,Cuba,CUB,5.914760174048595,3.1850299044946127,1.4248212614128164,3.7927402230433387,5.7705380702155935,11.201656421909362,12.065863112995316,7.2621369664794315,4.116828041646812,1.4513054307407032,2.3903522965072312,2.802300836476263,3.014900288987718,2.747602562572112,1.047576631876538,4.438333588839498,0.5128430957007453,1.8097917721228356,2.2479485408623248,-0.16308722360662387,-10.94908460488621,1.253693425013111,1.7748539948338191,-1.928992112148748,
53,Cyprus,CYP,5.965310314885542,3.952560540862919,3.7229564988305697,2.6232861229859026,5.026343925759875,4.853003838356656,4.7138286656310555,5.098068452611841,3.6468119905756,-2.0152623590686716,2.2835449970291677,0.416712762832276,-3.447381423936193,-6.587476957000732,-1.7760618111108926,3.4189229903339253,6.573591005131135,5.750832460144167,6.271667304384266,5.8755912300326685,-3.220634335750475,11.38776335519998,7.3656225242867635,2.611900909147451,
54,Czechia,CZE,4.01066961867447,2.917219545774131,1.51345948276807,3.3008368306920204,4.736339704433476,6.375028858316554,6.623172984539494,5.488825961139952,2.6122680524294424,-4.798324168327937,2.714665115018505,1.77238083691023,-0.7706681764955192,-0.0418124078092319,2.245212186064876,4.95875849031782,2.5808701467578317,5.17356528805017,2.8303058941211248,3.565776572048435,-5.30487954551279,4.029018306338543,2.847170657171489,-0.08533027592737596,
55,Germany,DEU,2.877245948412636,1.6365410128923656,-0.2283102492953617,-0.5299289936313585,1.1623682674253786,0.8856972362646189,3.8557361522142912,2.8901071896247856,0.9104031961453529,-5.545164537717056,4.146767545324366,3.757968865863475,0.47429130585554446,0.386224576109953,2.1694989287907873,1.652719771746277,2.2947106768428114,2.7160245193159227,1.1164431092622493,0.9878933491675781,-4.095137490646891,3.669999861567348,1.3697310553658468,-0.2664384100909132,
57,Dominica,DMA,2.3402193206939046,-0.06384472961757126,-2.8279988926510384,6.353137121693592,3.0506902946630987,0.6558622689235278,4.659455486357373,6.352972439450298,7.121057985757886,-1.1695906432748586,0.6726344004450482,-0.22355068823470958,-1.0590002433518748,-0.99994063117542,4.753786580768974,-2.731503062718261,2.763647981704608,-6.6189946328053395,3.54758441831531,5.502483436704097,-16.60410952312209,6.890549416731602,5.583546262640795,4.7122381853196345,
58,Denmark,DNK,3.7240089756295163,0.9500322803592809,0.45652999079793233,0.44109099465686086,2.776351846684321,2.359608832737223,3.816487697235033,0.9871737884371612,-0.41717842951331363,-4.974479074740003,1.5828970207819566,1.3108037793961387,-0.005432318693266325,1.3926734701729515,1.277999793806444,2.1044145871258735,3.0730454747985476,3.056477243935163,1.8600074888522613,1.7114009439059004,-1.7801059882174997,7.382066289775551,1.5401731070956686,2.495184331488943,
59,Dominican Republic,DOM,4.6617622800145995,2.4595163677291794,4.495103402920989,-1.3457061850644152,2.5701342793019677,9.428236946796801,9.1743554058408,7.415951714814554,3.209504261579582,0.9461551677906215,8.339651059622184,3.133423003267552,2.7173678967056247,4.875205093322705,7.050463689659111,6.927018771622102,6.659200262695819,4.666704677323665,6.9825275845805805,5.052168020162526,-6.720239372834044,12.271990234789598,4.858324035824509,2.3606156872329365,
60,Algeria,DZA,3.8000000013300337,2.999999999098506,5.400000000000006,6.5,4.500000000000014,5.399999999999892,2.900000000000105,3.0999999999998806,2.5000000000000995,1.1999999999999602,4.800000000000054,2.9999999999998437,2.4000000000000483,2.6000000000000085,4.099999999999966,3.200000000000088,3.899999999999949,1.5000000000000284,1.40000000000002,0.8999999999999488,-4.999999999999972,3.7999999999999545,3.59999999999998,4.100000000000037,
61,East Asia & Pacific (excluding high income),EAP,7.647767502637606,6.978178345903245,8.058850092867928,8.947750050706205,9.120066719360636,9.978290693700956,11.07853549445143,12.485930153670566,8.616451815474477,7.989460322274894,9.91795678497131,8.642660009095309,7.580791723828639,7.299654415790101,6.985937984079001,6.707662159133946,6.566606519974513,6.709818835456488,6.52793763462202,5.7842814654247405,1.243677936728588,7.60232029175252,3.3862098544065873,5.107448858709688,
62,Early-demographic dividend,EAR,4.372067490821934,1.137911675326734,1.9250637853553911,5.170772520507057,6.1891994204860765,5.88994219002339,6.074692596401121,5.707943229506867,3.4487310004011107,0.7195392893669634,6.51073733762621,4.923261526897534,4.183190333779564,4.05190664838608,4.121561447105421,4.405667127030412,4.419305918040777,4.641299833143748,3.8424957664302752,2.3574434077088995,-4.176095458586843,7.408846293767368,5.520735697749274,4.313112021396364,
63,East Asia & Pacific,EAS,5.397530563678956,3.2975435773619637,4.377369616944009,4.950018431472088,5.866800262293111,5.899777639772282,6.454258219936676,7.4627250707683,4.3841955567989,2.564243989231116,7.607944060980799,5.462329329589366,5.183792860117691,5.245845322041134,4.759441943925367,4.728501050695797,4.659569583207784,5.052708559325609,4.759993730707038,3.9619148073886095,-0.1340386799310096,6.220399975230222,2.868762261148433,4.104145624609856,
64,Europe & Central Asia (excluding high income),ECA,6.7734626219838105,-0.11083414833137795,6.4025441734757464,6.599490293249758,9.538031908268366,8.465408470408889,8.172918733970121,7.124058912473913,3.0524971608316207,-3.4647724145159913,7.079864201396504,8.504703683599388,4.0488041556671135,6.501388158145119,3.3566476917274315,3.5710582456964772,2.7759697215655734,5.824971734850237,3.499958118897254,2.30711978142881,0.2919942422416284,9.044848347634058,3.1036516112677788,5.0425461777999345,
65,Europe & Central Asia,ECS,4.381418937199811,2.247346779485923,1.575134515962489,1.8149131978427988,3.195576621064305,2.7107093151161905,3.9093224410964353,3.6431163279895884,0.998905425654641,-4.432917905085432,2.6265199372813584,2.380654123087595,0.3117409032753642,0.8697769196779745,1.9426525486564685,2.098396074249891,1.8800920475632807,2.8744594904013923,2.121661817714383,1.855910000815328,-5.410367963606973,6.744232824740351,3.2454249223999625,1.0161443288304213,
66,Ecuador,ECU,1.0918016472027716,4.2062718574878915,4.928095496113755,2.884500365120644,6.832397366465145,5.3986224399434235,4.341131985776386,1.9024285970048425,6.564920682247191,1.0910129698310982,4.029137879866212,8.48147656332823,5.783212336171999,7.2112365367915885,4.226065203884559,0.11969210928761242,-0.6879542458779468,5.9703988095484135,1.0442955469270032,0.1654035326466925,-9.245096377434294,9.818417748417005,6.186139072587409,2.3552179074219737,
67,"Egypt, Arab Rep.",EGY,6.370003829917664,3.5352519739150665,2.390204025737262,3.1934547373974453,4.092071611253402,4.471744471744344,6.843838193791171,7.087827426810378,7.1562835660581925,4.673599799523913,5.1472348575531015,1.7645719489981957,2.2261997986352497,2.1854660536214254,2.9159118798574752,4.372019077901413,4.346643455554471,4.181220999947783,5.331108618944796,5.5520930715695584,3.5501648378683797,3.2906460120221084,6.587845608869671,3.758700551768058,
68,Euro area,EMU,3.901856909689471,2.185342055429146,0.9469975137324838,0.7533704987125134,2.312190259443227,1.7719186642758444,3.3216016048922086,3.011505360937349,0.4165015499425664,-4.482852379790742,2.121340777935046,1.7782227443599226,-0.917843012022928,-0.169752032013875,1.4520010194920303,2.141031959586954,1.8224685589315328,2.5974949475362337,1.7684858432596968,1.6283946524626742,-6.04867335432057,6.361155564717009,3.5460434690593985,0.4014184975917203,
