Date,Argentina,Australia,Brasil,Canada,China,France,Germany,India,Indonesia,Italy,Japan,Mexico,Saudi Arabia,South Korea,Turkey,USA
2003-01-07,0.010772096981910728,-0.0002926876880682272,-0.012052372205547002,-0.005058624727135808,-0.0019649465962094936,-0.015469776081587838,-0.014188390527667849,-0.0013172524442772726,-0.00941011270436487,-0.011933213174719626,-0.006543553135429647,-0.008591366072531414,0.008644764648295222,-0.022003905406345226,-0.06012690842210411,-0.006566111044977063
2003-01-08,0.01769957709940151,6.504911210392095e-05,-0.007607170485792736,-0.01178493444778006,0.029593932261614775,-0.021391429386328653,-0.0392367761459127,0.008184401514911954,-0.013037062943277888,-0.011610276550907628,-0.01615239230169152,-0.0020405307356998748,0.0022285256579710477,-0.0007362415204648087,0.04101186873018747,-0.014185718498334055
2003-01-09,0.03617965657750233,-0.003192393094975543,0.01063390896598726,0.007276639519156802,0.01827850632917105,0.01863533255325578,0.014817837299602843,0.007810697266380728,0.01685719281826259,0.012849952087696792,-0.002335487108897638,0.010079123530692513,0.000289153694811084,-0.033260483291084775,0.006337393065017238,0.019200589856616546
2003-01-14,0.0,0.0035500875951708366,0.02183837358694518,0.005712955051683011,0.04851818970472621,0.006872901015823274,0.019895056827119006,-0.014539920265171702,0.02776538215575286,0.0005555018484706409,0.006466509230062201,0.012097225636090059,-0.003692987338596687,0.03069474446450826,-0.009916202076489355,0.004399677928567769
2003-01-15,-0.006791197578001729,0.00039006631621951726,-0.016897610699420085,-0.0014104789150426456,-0.00473560474583401,-0.01248135860251054,-0.016044273041615043,0.0066756161513978896,-0.003887895839556954,-0.00968096185181544,0.006838436162796668,-0.0012650420634585657,0.002250191643587307,-0.002711155903774909,0.015270614693363882,-0.014530927935626714
2003-01-16,0.0168922935645055,-0.006750062314480942,-0.0015884298787725015,0.0037568650920043467,0.017450553841360517,0.002526585437417239,0.0015433745287349865,0.004703472089996552,-0.02115413188318449,0.001983501903479734,-0.0002996355617810309,-0.010511537855755648,0.0010623129338984683,0.0006168175495107064,0.018045080605091357,-0.00395020210084418
2003-01-21,-0.05863748525291168,-0.0015717610230119305,-0.04421980091571598,-0.020151889980425608,-0.020901897148825732,-0.048974901478992194,-0.06197760816071263,-0.005761305894202096,0.020068730424807057,-0.0593268948311767,0.011480832317079859,-0.03861678847084882,-0.0007918681648799719,-0.024705716007550116,0.009744210418794808,-0.0299430877469975
2003-01-22,0.01060080598664026,-0.008424705108945219,-0.025957075876121394,0.004548139750793823,0.0038690871543858307,-0.02059909730210041,-0.023731157964839156,0.0008642295931551303,0.0013319193938050589,-0.015265577242155715,-0.011263645650094745,-0.011231343641789238,-0.006821504362370057,-0.016521664693560645,-0.0024342780939612396,-0.010487191099166182
2003-01-23,-0.0017590154051791984,-0.0006281095761799804,0.0017934007676174701,0.0023925056178999426,-0.006808332294895969,-0.004585132875853937,0.0028390944660801054,-0.008634025292765912,0.0026339449299257467,-0.002616333216471034,0.020674269687036784,0.005025456553838126,0.0028833195358126673,0.004312044319559227,0.031477494510374626,0.010171691028941332
2003-01-28,-0.019556178793867396,-0.01990580722222024,-0.0595221568283506,-0.025145040743574043,0.033900632528044206,-0.041243752164687564,-0.051030846798343354,-0.01829639184392562,-0.02883064594502116,-0.02995108169609928,-0.030670600687736638,-0.022506115242688196,0.037313127063023366,-0.04017705500761526,-0.012855787280058095,-0.03299495126003382
2003-01-29,0.0,-0.004293375537374189,0.03236952391372405,0.00047172324416067113,-0.0005532503598937311,0.014177240783276979,0.013094444555402873,-0.009167184302251385,-0.009355128349760378,0.009894865422577226,-0.02305567028834865,0.0030815521864937523,-0.02232661273655623,-0.02907520399488117,-0.0016023405047445038,0.006756076542573375
2003-02-18,0.049046607304572554,-0.03692366169410377,-0.038760541040794294,0.002947031557631874,-0.0022294320847313642,0.034121828698691736,0.012326863403197663,0.015648898884320417,0.02875034392297504,0.0582036476945369,0.042521553402982804,-0.009808861533315394,0.009268247464407686,0.03387583779404135,0.09337837109648994,-0.015377475083891312
